Date,Site,Distance,Spp.,Seedling,Morphology,Native?
2010-Nov-30,SBLAS 2,1,Ochrosia mariannensis,9,tree,endemic
2010-Nov-30,SBLAS 2,1,Ochrosia mariannensis,16,tree,endemic
2010-Nov-30,SBLAS 2,0,Ochrosia mariannensis,16,tree,endemic
2010-Nov-30,SBLAS 2,16,Ochrosia mariannensis,adult,tree,endemic
2010-Nov-30,SBLAS 2,2,Ochrosia mariannensis,adult,tree,endemic
2010-Dec-02,RITD GATE2,49.4,Ochrosia mariannensis,adult,tree,native
2011-Jan-26,SWITCHBACKS,37.8,Ochrosia mariannensis,2,tree,native
2011-Jan-26,SWITCHBACKS,33.2,Ochrosia mariannensis,2,tree,native
2011-Jan-26,SWITCHBACKS,36.8,Ochrosia mariannensis,3,tree,native
2011-Jan-26,SWITCHBACKS,31.9,Ochrosia mariannensis,3,tree,native
2011-Jan-26,SWITCHBACKS,37.7,Ochrosia mariannensis,adult,tree,native
2011-Jan-26,SWITCHBACKS,37.8,Ochrosia mariannensis,adult,tree,native
2011-Jan-26,SWITCHBACKS,37.5,Ochrosia mariannensis,adult,tree,native
2011-Jan-26,SWITCHBACKS,36.9,Ochrosia mariannensis,adult,tree,native
2011-Jan-26,SWITCHBACKS,36.6,Ochrosia mariannensis,adult,tree,native
2011-Jan-26,SWITCHBACKS,36.4,Ochrosia mariannensis,adult,tree,native
2011-Jan-26,SWITCHBACKS,35.4,Ochrosia mariannensis,adult,tree,native
2011-Jan-26,SWITCHBACKS,35.1,Ochrosia mariannensis,adult,tree,native
2011-Jan-26,SWITCHBACKS,34.9,Ochrosia mariannensis,adult,tree,native
2011-Jan-26,SWITCHBACKS,34.3,Ochrosia mariannensis,adult,tree,native
2011-Jan-26,SWITCHBACKS,34,Ochrosia mariannensis,adult,tree,native
2011-Jan-26,SWITCHBACKS,33.6,Ochrosia mariannensis,adult,tree,native
2011-Jan-26,SWITCHBACKS,33.2,Ochrosia mariannensis,adult,tree,native
2011-Jan-26,SWITCHBACKS,32.3,Ochrosia mariannensis,adult,tree,native
2011-Jan-26,SWITCHBACKS,32.1,Ochrosia mariannensis,adult,tree,native
2011-Jan-26,SWITCHBACKS 2,15.8,Ochrosia mariannensis,1,tree,native
2011-Jan-26,SWITCHBACKS 2,11.1,Ochrosia mariannensis,1,tree,native
2011-Jan-26,SWITCHBACKS 2,7.9,Ochrosia mariannensis,1,tree,native
2011-Jan-26,SWITCHBACKS 2,5.9,Ochrosia mariannensis,1,tree,native
2011-Jan-26,SWITCHBACKS 2,31,Ochrosia mariannensis,3,tree,native
2011-Jan-26,SWITCHBACKS 2,37.8,Ochrosia mariannensis,adult,tree,native
2011-Jan-26,SWITCHBACKS 2,18,Ochrosia mariannensis,adult,tree,native
2011-Jan-26,SWITCHBACKS 2,10.9,Ochrosia mariannensis,adult,tree,native
2010-Sep-15,ANAO N,3,Ochrosia oppositifolia,4,tree,exotic
2010-Sep-15,ANAO N,2,Ochrosia oppositifolia,4,tree,exotic
2010-Sep-15,ANAO N,1,Ochrosia oppositifolia,4,tree,exotic
2010-Sep-15,ANAO N,0,Ochrosia oppositifolia,4,tree,exotic
2010-Sep-15,ANAO N,15,Ochrosia oppositifolia,6,tree,exotic
2010-Sep-15,ANAO N,14,Ochrosia oppositifolia,6,tree,exotic
2010-Sep-15,ANAO N,13,Ochrosia oppositifolia,6,tree,exotic
2010-Sep-15,ANAO N,13,Ochrosia oppositifolia,9,tree,exotic
2010-Sep-15,ANAO N,11,Ochrosia oppositifolia,9,tree,exotic
2010-Sep-15,ANAO N,12,Ochrosia oppositifolia,10,tree,exotic
2010-Sep-15,ANAO N,10,Ochrosia oppositifolia,13,tree,exotic
2010-Sep-15,ANAO N,9,Ochrosia oppositifolia,13,tree,exotic
2010-Sep-15,ANAO N,11,Ochrosia oppositifolia,14,tree,exotic
2010-Sep-15,ANAO N,13.1,Ochrosia oppositifolia,adult,tree,exotic
2010-Sep-15,ANAO N,11.4,Ochrosia oppositifolia,adult,tree,exotic
2010-Sep-15,ANAO N,11.4,Ochrosia oppositifolia,adult,tree,exotic
2010-Sep-15,ANAO N,9.7,Ochrosia oppositifolia,adult,tree,exotic
2010-Sep-15,ANAO N,1.3,Ochrosia oppositifolia,adult,tree,native
2010-Nov-30,ANAO N 2,18.7,Ochrosia oppositifolia,1,tree,native
2010-Nov-30,ANAO N 2,16.1,Ochrosia oppositifolia,1,tree,native
2010-Sep-01,ANAO S,49.6,Ochrosia oppositifolia,1,tree,native
2010-Sep-01,ANAO S,46,Ochrosia oppositifolia,1,tree,native
2010-Sep-01,ANAO S,43.6,Ochrosia oppositifolia,1,tree,native
2010-Sep-01,ANAO S,35,Ochrosia oppositifolia,1,tree,native
2010-Sep-01,ANAO S,34,Ochrosia oppositifolia,1,tree,native
2010-Sep-01,ANAO S,27.4,Ochrosia oppositifolia,1,tree,native
2010-Sep-01,ANAO S,26.9,Ochrosia oppositifolia,1,tree,native
2010-Sep-01,ANAO S,21,Ochrosia oppositifolia,1,tree,native
2010-Sep-01,ANAO S,14,Ochrosia oppositifolia,1,tree,native
2010-Sep-01,ANAO S,5.5,Ochrosia oppositifolia,1,tree,native
2010-Sep-01,ANAO S,0.4,Ochrosia oppositifolia,1,tree,native
2010-Sep-01,ANAO S,48.7,Ochrosia oppositifolia,2,tree,native
2010-Sep-01,ANAO S,48,Ochrosia oppositifolia,2,tree,native
2010-Sep-01,ANAO S,46.3,Ochrosia oppositifolia,2,tree,native
2010-Sep-01,ANAO S,45.5,Ochrosia oppositifolia,2,tree,native
2010-Sep-01,ANAO S,44.9,Ochrosia oppositifolia,2,tree,native
2010-Sep-01,ANAO S,41,Ochrosia oppositifolia,2,tree,native
2010-Sep-01,ANAO S,37,Ochrosia oppositifolia,2,tree,native
2010-Sep-01,ANAO S,20,Ochrosia oppositifolia,2,tree,native
2010-Sep-01,ANAO S,19,Ochrosia oppositifolia,2,tree,native
2010-Sep-01,ANAO S,15,Ochrosia oppositifolia,2,tree,native
2010-Sep-01,ANAO S,7.4,Ochrosia oppositifolia,2,tree,native
2010-Sep-01,ANAO S,42,Ochrosia oppositifolia,3,tree,native
2010-Sep-01,ANAO S,40,Ochrosia oppositifolia,3,tree,native
2010-Sep-01,ANAO S,38,Ochrosia oppositifolia,3,tree,native
2010-Sep-01,ANAO S,33.5,Ochrosia oppositifolia,3,tree,native
2010-Sep-01,ANAO S,22,Ochrosia oppositifolia,3,tree,native
2010-Sep-01,ANAO S,19,Ochrosia oppositifolia,3,tree,native
2010-Sep-01,ANAO S,47,Ochrosia oppositifolia,4,tree,native
2010-Sep-01,ANAO S,44.7,Ochrosia oppositifolia,4,tree,native
2010-Sep-01,ANAO S,40,Ochrosia oppositifolia,4,tree,native
2010-Sep-01,ANAO S,39,Ochrosia oppositifolia,4,tree,native
2010-Sep-01,ANAO S,33,Ochrosia oppositifolia,4,tree,native
2010-Sep-01,ANAO S,32,Ochrosia oppositifolia,4,tree,native
2010-Sep-01,ANAO S,20,Ochrosia oppositifolia,4,tree,native
2010-Sep-01,ANAO S,18,Ochrosia oppositifolia,4,tree,native
2010-Sep-01,ANAO S,17,Ochrosia oppositifolia,4,tree,native
2010-Sep-01,ANAO S,16,Ochrosia oppositifolia,4,tree,native
2010-Sep-01,ANAO S,43.9,Ochrosia oppositifolia,5,tree,native
2010-Sep-01,ANAO S,43.4,Ochrosia oppositifolia,5,tree,native
2010-Sep-01,ANAO S,41,Ochrosia oppositifolia,5,tree,native
2010-Sep-01,ANAO S,21,Ochrosia oppositifolia,5,tree,native
2010-Sep-01,ANAO S,39,Ochrosia oppositifolia,6,tree,native
2010-Sep-01,ANAO S,38,Ochrosia oppositifolia,6,tree,native
2010-Sep-01,ANAO S,43,Ochrosia oppositifolia,8,tree,native
2010-Sep-01,ANAO S,42,Ochrosia oppositifolia,8,tree,native
2010-Sep-01,ANAO S,50,Ochrosia oppositifolia,adult,tree,native
2010-Sep-01,ANAO S,49.2,Ochrosia oppositifolia,adult,tree,native
2010-Sep-01,ANAO S,48.4,Ochrosia oppositifolia,adult,tree,native
2010-Sep-01,ANAO S,47.5,Ochrosia oppositifolia,adult,tree,native
2010-Sep-01,ANAO S,47,Ochrosia oppositifolia,adult,tree,native
2010-Sep-01,ANAO S,42.5,Ochrosia oppositifolia,adult,tree,native
2010-Sep-01,ANAO S,41.6,Ochrosia oppositifolia,adult,tree,native
2010-Sep-01,ANAO S,41.2,Ochrosia oppositifolia,adult,tree,native
2010-Sep-01,ANAO S,40.8,Ochrosia oppositifolia,adult,tree,native
2010-Sep-01,ANAO S,40.5,Ochrosia oppositifolia,adult,tree,native
2010-Sep-01,ANAO S,40.3,Ochrosia oppositifolia,adult,tree,native
2010-Sep-01,ANAO S,40,Ochrosia oppositifolia,adult,tree,native
2010-Sep-01,ANAO S,39.6,Ochrosia oppositifolia,adult,tree,native
2010-Sep-01,ANAO S,39.4,Ochrosia oppositifolia,adult,tree,native
2010-Sep-01,ANAO S,38.3,Ochrosia oppositifolia,adult,tree,native
2010-Sep-01,ANAO S,33,Ochrosia oppositifolia,adult,tree,native
2010-Sep-01,ANAO S,26.7,Ochrosia oppositifolia,adult,tree,native
2010-Sep-01,ANAO S,25.7,Ochrosia oppositifolia,adult,tree,native
2010-Sep-01,ANAO S,24.6,Ochrosia oppositifolia,adult,tree,native
2010-Sep-01,ANAO S,19.7,Ochrosia oppositifolia,adult,tree,native
2010-Sep-01,ANAO S,19.4,Ochrosia oppositifolia,adult,tree,native
2010-Sep-01,ANAO S,15.4,Ochrosia oppositifolia,adult,tree,native
2010-Sep-01,ANAO S,14.8,Ochrosia oppositifolia,adult,tree,native
2010-Nov-17,ANAO S 2,46.3,Ochrosia oppositifolia,1,tree,native
2010-Nov-17,ANAO S 2,45.7,Ochrosia oppositifolia,1,tree,native
2010-Nov-17,ANAO S 2,45.1,Ochrosia oppositifolia,1,tree,native
2010-Nov-17,ANAO S 2,44.6,Ochrosia oppositifolia,1,tree,native
2010-Nov-17,ANAO S 2,37.2,Ochrosia oppositifolia,1,tree,native
2010-Nov-17,ANAO S 2,35.3,Ochrosia oppositifolia,1,tree,native
2010-Nov-17,ANAO S 2,33.9,Ochrosia oppositifolia,1,tree,native
2010-Nov-17,ANAO S 2,27,Ochrosia oppositifolia,1,tree,native
2010-Nov-17,ANAO S 2,26.6,Ochrosia oppositifolia,1,tree,native
2010-Nov-17,ANAO S 2,24.9,Ochrosia oppositifolia,1,tree,native
2010-Nov-17,ANAO S 2,21.5,Ochrosia oppositifolia,1,tree,native
2010-Nov-17,ANAO S 2,21.2,Ochrosia oppositifolia,1,tree,native
2010-Nov-17,ANAO S 2,17.8,Ochrosia oppositifolia,1,tree,native
2010-Nov-17,ANAO S 2,15,Ochrosia oppositifolia,1,tree,native
2010-Nov-17,ANAO S 2,14.8,Ochrosia oppositifolia,1,tree,native
2010-Nov-17,ANAO S 2,14,Ochrosia oppositifolia,1,tree,native
2010-Nov-17,ANAO S 2,11.7,Ochrosia oppositifolia,1,tree,native
2010-Nov-17,ANAO S 2,9.1,Ochrosia oppositifolia,1,tree,native
2010-Nov-17,ANAO S 2,7.4,Ochrosia oppositifolia,1,tree,native
2010-Nov-17,ANAO S 2,5.7,Ochrosia oppositifolia,1,tree,native
2010-Nov-17,ANAO S 2,43.4,Ochrosia oppositifolia,2,tree,native
2010-Nov-17,ANAO S 2,34.2,Ochrosia oppositifolia,2,tree,native
2010-Nov-17,ANAO S 2,31.3,Ochrosia oppositifolia,2,tree,native
2010-Nov-17,ANAO S 2,31.1,Ochrosia oppositifolia,2,tree,native
2010-Nov-17,ANAO S 2,26.3,Ochrosia oppositifolia,2,tree,native
2010-Nov-17,ANAO S 2,18.3,Ochrosia oppositifolia,2,tree,native
2010-Nov-17,ANAO S 2,17.9,Ochrosia oppositifolia,2,tree,native
2010-Nov-17,ANAO S 2,16.2,Ochrosia oppositifolia,2,tree,native
2010-Nov-17,ANAO S 2,14.1,Ochrosia oppositifolia,2,tree,native
2010-Nov-17,ANAO S 2,11,Ochrosia oppositifolia,2,tree,native
2010-Nov-17,ANAO S 2,10,Ochrosia oppositifolia,2,tree,native
2010-Nov-17,ANAO S 2,9.8,Ochrosia oppositifolia,2,tree,native
2010-Nov-17,ANAO S 2,6.6,Ochrosia oppositifolia,2,tree,native
2010-Nov-17,ANAO S 2,33.3,Ochrosia oppositifolia,3,tree,native
2010-Nov-17,ANAO S 2,22.6,Ochrosia oppositifolia,3,tree,native
2010-Nov-17,ANAO S 2,16.8,Ochrosia oppositifolia,3,tree,native
2010-Nov-17,ANAO S 2,13,Ochrosia oppositifolia,3,tree,native
2010-Nov-17,ANAO S 2,12.8,Ochrosia oppositifolia,3,tree,native
2010-Nov-17,ANAO S 2,5.5,Ochrosia oppositifolia,3,tree,native
2010-Nov-17,ANAO S 2,4,Ochrosia oppositifolia,3,tree,native
2010-Nov-17,ANAO S 2,3,Ochrosia oppositifolia,3,tree,native
2010-Nov-17,ANAO S 2,33.6,Ochrosia oppositifolia,4,tree,native
2010-Nov-17,ANAO S 2,33.6,Ochrosia oppositifolia,4,tree,native
2010-Nov-17,ANAO S 2,31,Ochrosia oppositifolia,4,tree,native
2010-Nov-17,ANAO S 2,30,Ochrosia oppositifolia,4,tree,native
2010-Nov-17,ANAO S 2,28.3,Ochrosia oppositifolia,4,tree,native
2010-Nov-17,ANAO S 2,20.5,Ochrosia oppositifolia,4,tree,native
2010-Nov-17,ANAO S 2,20,Ochrosia oppositifolia,4,tree,native
2010-Nov-17,ANAO S 2,17.4,Ochrosia oppositifolia,4,tree,native
2010-Nov-17,ANAO S 2,13.9,Ochrosia oppositifolia,4,tree,native
2010-Nov-17,ANAO S 2,12,Ochrosia oppositifolia,4,tree,native
2010-Nov-17,ANAO S 2,8,Ochrosia oppositifolia,4,tree,native
2010-Nov-17,ANAO S 2,4.5,Ochrosia oppositifolia,4,tree,native
2010-Nov-17,ANAO S 2,32,Ochrosia oppositifolia,5,tree,native
2010-Nov-17,ANAO S 2,30.7,Ochrosia oppositifolia,5,tree,native
2010-Nov-17,ANAO S 2,20,Ochrosia oppositifolia,5,tree,native
2010-Nov-17,ANAO S 2,9,Ochrosia oppositifolia,5,tree,native
2010-Nov-17,ANAO S 2,23,Ochrosia oppositifolia,6,tree,native
2010-Nov-17,ANAO S 2,19,Ochrosia oppositifolia,6,tree,native
2010-Nov-17,ANAO S 2,24.5,Ochrosia oppositifolia,7,tree,native
2010-Nov-17,ANAO S 2,2,Ochrosia oppositifolia,8,tree,native
2010-Nov-17,ANAO S 2,2,Ochrosia oppositifolia,8,tree,native
2010-Nov-17,ANAO S 2,1,Ochrosia oppositifolia,8,tree,native
2010-Nov-17,ANAO S 2,1,Ochrosia oppositifolia,8,tree,native
2010-Nov-17,ANAO S 2,0,Ochrosia oppositifolia,8,tree,native
2010-Nov-17,ANAO S 2,3,Ochrosia oppositifolia,9,tree,native
2010-Nov-17,ANAO S 2,45,Ochrosia oppositifolia,adult,tree,native
2010-Nov-17,ANAO S 2,44.2,Ochrosia oppositifolia,adult,tree,native
2010-Nov-17,ANAO S 2,43.3,Ochrosia oppositifolia,adult,tree,native
2010-Nov-17,ANAO S 2,34,Ochrosia oppositifolia,adult,tree,native
2010-Nov-17,ANAO S 2,32.9,Ochrosia oppositifolia,adult,tree,native
2010-Nov-17,ANAO S 2,31.5,Ochrosia oppositifolia,adult,tree,native
2010-Nov-17,ANAO S 2,31.1,Ochrosia oppositifolia,adult,tree,native
2010-Nov-17,ANAO S 2,30.4,Ochrosia oppositifolia,adult,tree,native
2010-Nov-17,ANAO S 2,29.5,Ochrosia oppositifolia,adult,tree,native
2010-Nov-17,ANAO S 2,26.1,Ochrosia oppositifolia,adult,tree,native
2010-Nov-17,ANAO S 2,25.8,Ochrosia oppositifolia,adult,tree,native
2010-Nov-17,ANAO S 2,25.3,Ochrosia oppositifolia,adult,tree,native
2010-Nov-17,ANAO S 2,20.5,Ochrosia oppositifolia,adult,tree,native
2010-Nov-17,ANAO S 2,19.5,Ochrosia oppositifolia,adult,tree,native
2010-Nov-17,ANAO S 2,19.5,Ochrosia oppositifolia,adult,tree,native
2010-Nov-17,ANAO S 2,20.1,Ochrosia oppositifolia,adult,tree,native
2010-Nov-17,ANAO S 2,14.3,Ochrosia oppositifolia,adult,tree,native
2010-Nov-17,ANAO S 2,13.6,Ochrosia oppositifolia,adult,tree,native
2010-Nov-17,ANAO S 2,13.4,Ochrosia oppositifolia,adult,tree,native
2010-Nov-17,ANAO S 2,11.2,Ochrosia oppositifolia,adult,tree,native
2010-Nov-17,ANAO S 2,7.8,Ochrosia oppositifolia,adult,tree,native
2010-Nov-17,ANAO S 2,6.2,Ochrosia oppositifolia,adult,tree,native
2010-Nov-17,ANAO S 2,1,Ochrosia oppositifolia,adult,tree,native
2011-Feb-02,GW,18.2,Ochrosia oppositifolia,1,tree,native
2011-Feb-02,GW,10.4,Ochrosia oppositifolia,1,tree,native
2011-Feb-02,GW,9.4,Ochrosia oppositifolia,1,tree,native
2011-Feb-02,GW,8.6,Ochrosia oppositifolia,1,tree,native
2011-Feb-02,GW,46.7,Ochrosia oppositifolia,2,tree,native
2011-Feb-02,GW,30.6,Ochrosia oppositifolia,3,tree,native
2011-Feb-02,GW,10.4,Ochrosia oppositifolia,3,tree,native
2011-Feb-02,GW,9.4,Ochrosia oppositifolia,3,tree,native
2011-Feb-02,GW,7.3,Ochrosia oppositifolia,4,tree,native
2011-Feb-02,GW,8.3,Ochrosia oppositifolia,5,tree,native
2011-Feb-02,GW,16,Ochrosia oppositifolia,adult,tree,native
2011-Feb-02,GW,11.1,Ochrosia oppositifolia,adult,tree,native
2011-Feb-02,GW,10.6,Ochrosia oppositifolia,adult,tree,native
2011-Feb-04,GW 2,35.6,Ochrosia oppositifolia,1,tree,native
2011-Feb-04,GW 2,34.7,Ochrosia oppositifolia,1,tree,native
2011-Feb-04,GW 2,33.2,Ochrosia oppositifolia,1,tree,native
2011-Feb-04,GW 2,31.8,Ochrosia oppositifolia,1,tree,native
2011-Feb-04,GW 2,31.7,Ochrosia oppositifolia,1,tree,native
2011-Feb-04,GW 2,31.3,Ochrosia oppositifolia,1,tree,native
2011-Feb-04,GW 2,35.9,Ochrosia oppositifolia,2,tree,native
2011-Feb-04,GW 2,33.6,Ochrosia oppositifolia,3,tree,native
2011-Feb-04,GW 2,37.4,Ochrosia oppositifolia,adult,tree,native
2011-Feb-04,GW 2,34.1,Ochrosia oppositifolia,adult,tree,native
2011-Feb-04,GW 2,24.4,Ochrosia oppositifolia,adult,tree,native
2011-Sep-28,NBLAS,35.6,Ochrosia oppositifolia,1,tree,native
2011-Sep-28,NBLAS,34.7,Ochrosia oppositifolia,1,tree,native
2011-Sep-28,NBLAS,33.2,Ochrosia oppositifolia,1,tree,native
2011-Sep-28,NBLAS,31.8,Ochrosia oppositifolia,1,tree,native
2011-Sep-28,NBLAS,31.7,Ochrosia oppositifolia,1,tree,native
2011-Sep-28,NBLAS,31.3,Ochrosia oppositifolia,1,tree,native
2011-Sep-28,NBLAS,35.9,Ochrosia oppositifolia,2,tree,native
2011-Sep-28,NBLAS,33.6,Ochrosia oppositifolia,3,tree,native
2011-Sep-28,NBLAS,37.4,Ochrosia oppositifolia,adult,tree,native
2011-Sep-28,NBLAS,34.1,Ochrosia oppositifolia,adult,tree,native
2011-Sep-28,NBLAS,24.4,Ochrosia oppositifolia,adult,tree,native
2010-Aug-30,RACETRACK,34.2,Ochrosia oppositifolia,1,tree,native
2010-Aug-30,RACETRACK,33.3,Ochrosia oppositifolia,1,tree,native
2010-Aug-30,RACETRACK,29,Ochrosia oppositifolia,1,tree,native
2010-Aug-30,RACETRACK,27.1,Ochrosia oppositifolia,1,tree,native
2010-Aug-30,RACETRACK,32,Ochrosia oppositifolia,2,tree,native
2010-Aug-30,RACETRACK,31,Ochrosia oppositifolia,2,tree,native
2010-Aug-30,RACETRACK,30,Ochrosia oppositifolia,2,tree,native
2010-Aug-30,RACETRACK,32,Ochrosia oppositifolia,4,tree,native
2010-Aug-30,RACETRACK,31,Ochrosia oppositifolia,5,tree,native
2010-Aug-30,RACETRACK,30,Ochrosia oppositifolia,5,tree,native
2010-Aug-30,RACETRACK,38,Ochrosia oppositifolia,adult,tree,native
2010-Aug-30,RACETRACK,36.8,Ochrosia oppositifolia,adult,tree,native
2010-Aug-30,RACETRACK,34.8,Ochrosia oppositifolia,adult,tree,native
2010-Aug-30,RACETRACK,33.8,Ochrosia oppositifolia,adult,tree,native
2010-Aug-30,RACETRACK,31.8,Ochrosia oppositifolia,adult,tree,native
2010-Aug-25,RITD GATE,35.6,Ochrosia oppositifolia,adult,tree,native
2010-Aug-25,RITD GATE,35.5,Ochrosia oppositifolia,1,tree,native
2010-Aug-25,RITD GATE,27.7,Ochrosia oppositifolia,1,tree,native
2010-Aug-25,RITD GATE,27.1,Ochrosia oppositifolia,1,tree,native
2010-Aug-25,RITD GATE,22.9,Ochrosia oppositifolia,1,tree,native
2010-Aug-25,RITD GATE,15,Ochrosia oppositifolia,adult,tree,native
2010-Aug-25,RITD GATE,13,Ochrosia oppositifolia,1,tree,native
2010-Aug-25,RITD GATE,12.2,Ochrosia oppositifolia,1,tree,native
2010-Aug-25,RITD GATE,10.6,Ochrosia oppositifolia,adult,tree,native
2010-Aug-25,RITD GATE,5.6,Ochrosia oppositifolia,2,tree,native
2010-Aug-25,RITD GATE,5.1,Ochrosia oppositifolia,1,tree,native
2010-Aug-25,RITD GATE,5.1,Ochrosia oppositifolia,adult,tree,native
2010-Aug-25,RITD GATE,4,Ochrosia oppositifolia,adult,tree,native
2010-Aug-25,RITD GATE,3.2,Ochrosia oppositifolia,1,tree,native
2010-Aug-25,RITD GATE,2.3,Ochrosia oppositifolia,adult,tree,native
2010-Aug-25,RITD GATE,0.8,Ochrosia oppositifolia,adult,tree,native
2010-Aug-25,RITD GATE,0.6,Ochrosia oppositifolia,1,tree,native
2010-Jun-30,RITD GRID,47.5,Ochrosia oppositifolia,adult,tree,endemic
2010-Jun-30,RITD GRID,45.6,Ochrosia oppositifolia,adult,tree,native
2010-Jun-30,RITD GRID,45.5,Ochrosia oppositifolia,adult,tree,native
2010-Jun-30,RITD GRID,45.3,Ochrosia oppositifolia,adult,tree,native
2010-Jun-30,RITD GRID,45,Ochrosia oppositifolia,adult,tree,native
2010-Jun-30,RITD GRID,45,Ochrosia oppositifolia,1,tree,native
2010-Jun-30,RITD GRID,45,Ochrosia oppositifolia,1,tree,native
2010-Jun-30,RITD GRID,44.8,Ochrosia oppositifolia,adult,tree,native
2010-Jun-30,RITD GRID,44.8,Ochrosia oppositifolia,1,tree,native
2010-Jun-30,RITD GRID,43.5,Ochrosia oppositifolia,adult,tree,native
2010-Jun-30,RITD GRID,43.2,Ochrosia oppositifolia,1,tree,native
2010-Jun-30,RITD GRID,43.2,Ochrosia oppositifolia,1,tree,native
2010-Jun-30,RITD GRID,42.2,Ochrosia oppositifolia,1,tree,native
2010-Jun-30,RITD GRID,41.6,Ochrosia oppositifolia,1,tree,native
2010-Jun-30,RITD GRID,41,Ochrosia oppositifolia,1,tree,native
2010-Jun-30,RITD GRID,40.9,Ochrosia oppositifolia,1,tree,native
2010-Jun-30,RITD GRID,40.1,Ochrosia oppositifolia,1,tree,native
2010-Jun-30,RITD GRID,39.9,Ochrosia oppositifolia,adult,tree,native
2010-Jun-30,RITD GRID,39.9,Ochrosia oppositifolia,1,tree,native
2010-Jun-30,RITD GRID,39.9,Ochrosia oppositifolia,1,tree,native
2010-Jun-30,RITD GRID,39.9,Ochrosia oppositifolia,1,tree,native
2010-Jun-30,RITD GRID,39.6,Ochrosia oppositifolia,adult,tree,native
2010-Jun-30,RITD GRID,38.2,Ochrosia oppositifolia,1,tree,native
2010-Jun-30,RITD GRID,34.8,Ochrosia oppositifolia,adult,tree,native
2010-Jun-30,RITD GRID,34,Ochrosia oppositifolia,1,tree,native
2010-Jun-30,RITD GRID,33,Ochrosia oppositifolia,adult,tree,native
2010-Jun-30,RITD GRID,33,Ochrosia oppositifolia,adult,tree,native
2010-Jun-30,RITD GRID,25.6,Ochrosia oppositifolia,adult,tree,native
2010-Jun-30,RITD GRID,25.6,Ochrosia oppositifolia,adult,tree,native
2010-Jun-30,RITD GRID,24.7,Ochrosia oppositifolia,adult,tree,native
2010-Jun-30,RITD GRID,24.3,Ochrosia oppositifolia,2,tree,native
2010-Jun-30,RITD GRID,22.4,Ochrosia oppositifolia,3,tree,native
2010-Jun-30,RITD GRID,22,Ochrosia oppositifolia,3,tree,native
2010-Jun-30,RITD GRID,21.6,Ochrosia oppositifolia,1,tree,native
2010-Jun-30,RITD GRID,21.2,Ochrosia oppositifolia,1,tree,native
2010-Jun-30,RITD GRID,20.9,Ochrosia oppositifolia,1,tree,native
2010-Jun-30,RITD GRID,20.5,Ochrosia oppositifolia,1,tree,native
2010-Jun-30,RITD GRID,20,Ochrosia oppositifolia,1,tree,native
2010-Jun-30,RITD GRID,20,Ochrosia oppositifolia,2,tree,native
2010-Jun-30,RITD GRID,19.3,Ochrosia oppositifolia,2,tree,native
2010-Jun-30,RITD GRID,18.3,Ochrosia oppositifolia,adult,tree,native
2010-Jun-30,RITD GRID,17.8,Ochrosia oppositifolia,adult,tree,native
2010-Jun-30,RITD GRID,17.6,Ochrosia oppositifolia,adult,tree,native
2010-Jun-30,RITD GRID,17.3,Ochrosia oppositifolia,adult,tree,native
2010-Jun-30,RITD GRID,17.1,Ochrosia oppositifolia,adult,tree,native
2010-Jun-30,RITD GRID,17.1,Ochrosia oppositifolia,adult,tree,native
2010-Jun-30,RITD GRID,17,Ochrosia oppositifolia,adult,tree,native
2010-Jun-30,RITD GRID,15.6,Ochrosia oppositifolia,adult,tree,native
2010-Jun-30,RITD GRID,15,Ochrosia oppositifolia,adult,tree,native
2010-Jun-30,RITD GRID,13.6,Ochrosia oppositifolia,2,tree,native
2010-Jun-30,RITD GRID,12.8,Ochrosia oppositifolia,2,tree,native
2010-Jun-30,RITD GRID,12.5,Ochrosia oppositifolia,adult,tree,native
2010-Jun-30,RITD GRID,12,Ochrosia oppositifolia,adult,tree,native
2010-Jun-30,RITD GRID,9.8,Ochrosia oppositifolia,adult,tree,native
2010-Jun-30,RITD GRID,9.2,Ochrosia oppositifolia,adult,tree,native
2010-Jun-30,RITD GRID,6.8,Ochrosia oppositifolia,2,tree,native
2010-Jun-30,RITD GRID,6.2,Ochrosia oppositifolia,adult,tree,native
2010-Jun-30,RITD GRID,4.9,Ochrosia oppositifolia,adult,tree,native
2010-Jun-30,RITD GRID,4.3,Ochrosia oppositifolia,1,tree,native
2010-Jun-30,RITD GRID,2.1,Ochrosia oppositifolia,adult,tree,native
2010-Jun-30,RITD GRID,2,Ochrosia oppositifolia,adult,tree,native
2010-Jun-30,RITD GRID,1.5,Ochrosia oppositifolia,1,tree,native
2010-Jun-30,RITD GRID,0.8,Ochrosia oppositifolia,adult,tree,native
2010-Nov-20,RITD GRID 2,48.3,Ochrosia oppositifolia,1,tree,native
2010-Nov-20,RITD GRID 2,44.6,Ochrosia oppositifolia,1,tree,native
2010-Nov-20,RITD GRID 2,37.3,Ochrosia oppositifolia,1,tree,native
2010-Nov-20,RITD GRID 2,35.8,Ochrosia oppositifolia,1,tree,native
2010-Nov-20,RITD GRID 2,34.1,Ochrosia oppositifolia,1,tree,native
2010-Nov-20,RITD GRID 2,33,Ochrosia oppositifolia,1,tree,native
2010-Nov-20,RITD GRID 2,32.4,Ochrosia oppositifolia,1,tree,native
2010-Nov-20,RITD GRID 2,31.6,Ochrosia oppositifolia,1,tree,native
2010-Nov-20,RITD GRID 2,23.5,Ochrosia oppositifolia,1,tree,native
